year,circulating_supply,emission_rate,block_reward,annual_emissions,dl_weight,df_weight,compute_security_pool,domain_library_pool,data_feed_pool,pro_miners_pct,enterprise_pct,retail_pct
0.041666666666666664,4300000000.0,0.9533893814183212,7409.809024151145,77891912461.87685,0.44381465439937207,0.1561853456006279,2963.923609660458,3288.581831218989,1157.3035832716982,27.999999999999996,51.94331889594349,20.056681104056516
0.08333333333333333,7545496352.578201,0.9164891958100114,6840.0594516266365,71902704955.4992,0.4377568371327414,0.1622431628672586,2736.0237806506548,2994.2827913439896,1109.752879631992,28.000000000000004,51.39811534194673,20.60188465805328
0.125,10541442392.390667,0.881051029189267,6324.471065574752,66482839841.32179,0.4318239188440427,0.16817608115595728,2529.7884262299012,2731.057880152248,1063.624759192603,28.000000000000004,50.86415269596384,21.135847304036155
0.16666666666666666,13311560719.112408,0.8470660855006187,5857.297538319145,61571911722.81085,0.426013324388797,0.17398667561120296,2342.919015327658,2495.2867962336563,1019.0917267578309,27.999999999999996,50.341199194991724,21.658800805008266
0.20833333333333331,15877057040.896193,0.8145159110445813,5433.433482635241,57116252769.46165,0.4203225317163871,0.17967746828361286,2173.373393054096,2283.7945173338308,976.2655722473137,27.999999999999996,49.82902785447484,22.17097214552516
0.25,18256900906.29043,0.783373995817152,5048.343058036202,53068182226.07655,0.4147490707753786,0.18525092922462139,2019.337223214481,2093.7955922758483,935.2102425458733,28.000000000000004,49.327416369784075,22.672583630215925
0.29166666666666663,20468075165.710285,0.7536072608977256,4697.996040308668,49385334375.72472,0.4092905224414092,0.1907094775585908,1879.1984161234673,1922.8452537656065,895.9523704195943,27.999999999999996,48.83614701972683,23.163852980273173
0.3333333333333333,22525797431.365482,0.7251774135237619,4378.810696747118,46030058044.2057,0.4039445174671842,0.1960554825328158,1751.5242786988472,1768.7965739776591,858.4898440706115,27.999999999999996,48.355006572046584,23.644993427953423
0.375,24443716516.540718,0.6980421604774238,4087.6028456768145,42968881113.75468,0.3987087354541201,0.20129126454587987,1635.041138270726,1629.7629616384656,822.7987457676231,28.000000000000004,47.883786190870815,24.11621380912919
0.41666666666666663,26234086562.947163,0.6721562775383573,3821.540515556424,40172033899.52913,0.3935809038451905,0.20641909615480947,1528.6162062225696,1504.0853701937126,788.8389391401416,27.999999999999996,47.42228134606715,24.577718653932852
0.4583333333333333,27907921308.760876,0.6474725381506337,3578.1036564557585,37613025636.66293,0.3885587969385377,0.2114412030614623,1431.2414625823035,1390.3036520738324,756.5585417996227,27.999999999999996,46.97029172446839,25.029708275531604
0.5,29475130710.288498,0.6239425083113831,3355.0483948435754,35268268726.595665,0.3836402349214214,0.21635976507857857,1342.0193579374302,1287.131554370527,725.8974825356181,28.000000000000004,46.527621142927934,25.472378857072076
0.5416666666666666,30944641907.229984,0.601517217251058,3150.375360989682,33116745794.723537,0.3788230829240852,0.2211769170759148,1260.150144395873,1193.4349066181892,696.7903099756201,28.000000000000004,46.09407746316767,25.905922536832332
0.5833333333333333,32324506315.343464,0.5801477149845651,2962.3016563757556,31139715011.821945,0.3741052500931298,0.2258947499068702,1184.9206625503023,1108.2126020097446,669.1683918157087,27.999999999999996,45.66947250838168,26.330527491618323
0.625,33621994440.836044,0.5597855284993984,2789.2360657991844,29320449523.681026,0.36948468868399253,0.23051531131600744,1115.6944263196738,1030.5800194379758,642.9616200415348,28.000000000000004,45.253621981559334,26.74637801844067
0.6666666666666666,34843679837.65609,0.5403830284172861,2629.7571548717347,27644007212.011677,0.36495939317213677,0.2350406068278632,1051.902861948694,959.7545754320732,618.0997174909676,28.000000000000004,44.846345385492306,27.153654614507687
0.7083333333333333,35995513471.48991,0.5218937175952663,2482.5939279686586,26097027370.80654,0.360527399382567,0.23947260061743297,993.0375711874635,895.0431325734922,594.5132242077027,28.000000000000004,44.447465944431045,27.552534055568966
0.75,37082889611.94018,0.5042724524645694,2346.6087540779104,24667551222.866993,0.35618678363729167,0.2438132163627083,938.6435016311642,835.8310245701233,572.134227876623,28.000000000000004,44.05681052735625,27.943189472643752
0.7916666666666666,38110704246.2263,0.48747560705535886,2220.78229823292,23344863519.024452,0.3519356619203632,0.2480643380796368,888.312919293168,781.5724881096281,550.8968908301238,28.000000000000004,43.674209572832694,28.32579042716731
0.8333333333333333,39083406892.852325,0.4714611887097171,2104.2002241729415,22119352756.505962,0.34777218906013313,0.25222781093986685,841.6800896691766,731.7823181814468,530.7378163223182,27.999999999999996,43.29949701541199,28.700502984588017
0.875,40005046591.04008,0.45618891350889945,1996.0414595249124,20982387822.52588,0.3436945579283676,0.25630544207163236,798.416583809965,686.0285870381085,511.596288676839,28.000000000000004,42.932510213553094,29.067489786446917
0.9166666666666666,40879312750.31199,0.44162024847965714,1895.5678381640141,19926209114.780117,0.3397009986558749,0.2602990013441251,758.2271352656057,643.9262876442734,493.414415254135,28.000000000000004,42.57308987902875,29.426910120971257
0.9583333333333333,41709571463.427826,0.4277184267292429,1802.1149555580873,18943832412.826614,0.3357897778643054,0.26421022213569456,720.845982223235,605.1317806127927,476.1371927220596,27.999999999999996,42.22108000778748,29.77891999221251
1.0,42498897813.962265,0.4144484408088172,1715.0840919395328,18028963974.46837,0.33195919791379,0.26804080208620995,686.0336367758132,569.3379395149482,459.7125156487714,28.000000000000004,41.8763278122411,30.1236721877589
1.0416666666666665,43250104646.23178,0.40177701883094474,1633.9350752066068,17175925510.571852,0.3282075961660905,0.27179240383390946,653.5740300826428,536.2699033250208,444.0911417989433,28.000000000000004,41.538683654948144,30.461316345051852
1.0833333333333333,43965768209.17227,0.3896725871729051,1558.1799706770753,16379587851.757416,0.3245333442629425,0.2754666557370575,623.2719882708302,505.68135684736495,429.2266255588802,28.000000000000004,41.208000983664824,30.79199901633517
1.125,44648251036.32883,0.3781052229834133,1487.3774983507437,15635312262.66302,0.3209348474192769,0.27906515258072306,594.9509993402975,477.3512704880618,415.07522852238446,27.999999999999996,40.88413626773493,31.115863732265076
1.1666666666666665,45299722380.60645,0.3670465991728194,1421.1280903337151,14938898485.588015,0.3174105437310141,0.28258945626898585,568.4512361334861,451.0810398642423,401.5958143359868,27.999999999999996,40.566948935791274,31.433051064208726
1.2083333333333333,45922176484.17262,0.3564699241008452,1359.0695116832244,14286538706.814054,0.31395890349712957,0.2860410965028704,543.6278046732898,426.6919736644444,388.74973334549014,28.000000000000007,40.25630131474166,31.74369868525834
1.25,46517448930.28987,0.34634987777530757,1300.8729772879985,13674776737.251442,0.31057842855569706,0.2894215714443029,520.3491909151994,404.0230850366776,376.5007013361215,27.999999999999996,39.95205857001274,32.04794142998726
1.2916666666666665,47087231294.34202,0.33666254603347,1246.23970563721,13100471785.658352,0.3072676516336213,0.2927323483663787,498.495882254884,382.929147723721,364.8146756586049,28.000000000000004,39.654088647025915,32.345911352974085
1.3333333333333333,47633084285.41112,0.3273853538880824,1194.8978575737167,12560766278.81491,0.3040251357097776,0.29597486429022235,477.9591430294867,363.2789833081718,353.65973123605824,27.999999999999996,39.36226221387999,32.63773778612
1.375,48156449547.028404,0.3184969989763957,1146.5998144866128,12053057249.883274,0.30084947339128226,0.2991505266087177,458.63992579464514,344.9539503788394,343.00593831312824,28.000000000000004,39.0764526052154,32.92354739478459
1.4166666666666665,48658660265.773544,0.30997738584654533,1101.1197559763364,11574970874.823248,0.2977392863026229,0.30226071369737706,440.4479023905346,327.84661027811273,332.8252433076891,27.999999999999996,38.796535767236065,33.20346423276393
1.4583333333333333,49140950718.89118,0.301807561646184,1058.2515019147625,11124339788.127983,0.29469322448738344,0.30530677551261654,423.300600765905,311.8595474178778,323.09135373097973,27.999999999999996,38.522390203864504,33.47760979613549
1.5,49604464876.72985,0.2939696536381968,1017.806588105456,10699182854.164553,0.2917099658223044,0.30829003417769557,407.1226352421824,296.90432502995884,313.77962783331475,27.999999999999996,38.2538969240074,33.74610307599259
1.5416666666666665,50050264162.32004,0.2864468088533751,979.612548499357,10297687109.825241,0.288788215443424,0.311211784556576,391.8450193997428,282.9005597071139,304.86696939250027,27.999999999999996,37.990939389908156,34.009060610091844
1.5833333333333333,50479334458.56276,0.27922313609619376,943.511380203968,9918191628.704111,0.2859267051840507,0.31407329481594926,377.4045520815872,269.77510024537673,296.331727877004,28.000000000000004,37.73340346656456,34.26659653343543
